manufactor,name,ename,aprice,sprice,laptop_size,laptop_weight,laptop_type,Screen_size,Screen_type,Screen_resolution,CPU_manufacturer,CPU_series,CPU_model,CPU_frequency,cache_memory,RAM,RAM_type,hard_disk,internal_memory,graphic_manufacturer,graphic_model,graphic_memory,Laptop_id
acer,"
لپ تاپ ایسر اسپایر مدل وی 5 با پردازنده i5
","
Aspire-V5-561G-Core-i5-8GB-1TB-2GB
",21450000,21550000,12 × 255 × 380 میلی متر,2.35,,15.6,CineCrystal Active Matrix TFTcoLOr LCD,768 * 1366,INTEL,Core i5,i5-4200U,1.6 گیگاهرتز,,8 گیگابایت,DDR3,1 ترابایت,SATA,AMD Radeon ,R7 M265,2 گیگا بایت,1034
acer,"
لپ تاپ ایسر اسپایر مدل ای 5 با پردازنده i5
","
Aspire-E5-571G-Core-i5-6GB-1TB-2GB
",15290000,15390000,21 × 256 × 381 میلی‌متر ,2.5,,15.6,LED Backlight,768 * 1366,INTEL,Core i5,i5-4210U,1.7 گیگاهرتز,,6 گیگابایت,DDR3,1 ترابایت,SATA,Nvidia Gforce,820M,2 گیگا بایت,1023
acer,"
لپ تاپ ایسر اسپایر مدل ای 5 با پردازنده i7
","
Aspire-E5-571G-Core-i7-8GB-1TB-2GB
",38600000,38900000,21 × 256 × 381 میلی‌متر ,2.5,,15.6,LED Backlight,768 * 1366,INTEL,Core i7,i7-4510U,2.0 گیگا هرتز,,8 گیگابایت,DDR3,1 ترابایت,SATA,AMD Radeon ,r7-265,2 گیگا بایت,1024
acer,"
لپ تاپ ایسر اسپایر مدل آر 7-371 با پردازنده i5 و صفحه نمایش لمسی
","
Aspire R7-371T Core i5 8GB 128GB SSD Intel Touch Full HD Laptop
",22840000,22890000,17.7 * 231 * 343 میلیمتر,1.5,نوت بوک (لپ تاپ),13.0,IPS LCD,1080 * 1920 ,INTEL,Core i5,i5-5200U,2.2 گیگا هرتز,3 مگابایت,8 گیگابایت,DDR3,128 گیگابایت,SSD,Intel,HD Graphics 5500,,42445
acer,"
لپ تاپ ایسر مدل اسپایر ای 5 با پردازنده i7 و صفحه نمایش لمسی
","
Aspire E5-573TG Core i7 8GB 1TB 4GB Touch Laptop
",29374000,29499000,29.2 * 256 * 382 میلیمتر,2.39,نوت بوک (لپ تاپ),15.6,TFT LED-backlit LCD,768 * 1366,INTEL,Core i7,i7-5500U,2.4 گیگا هرتز,4 مگابایت,8 گیگابایت,DDR3,1 ترابایت,SATA,Nvidia Gforce,GT 940M,4 گیگابایت,41666
acer,"
لپ تاپ ایسر مدل وی 17 نیترو با پردازنده i7 و صفحه نمایش فول اچ دی
","
Aspire V17 Nitro Core i7 8GB 2TB 4GB Full HD Laptop
",20840000,20940000,25.4 * 292 * 424 میلیمتر,3.0,نوت بوک (لپ تاپ),17.0,IPS LCD,1080 * 1920 ,INTEL,Core i7,i7-4720HQ,2.6 گیگا هرتز,6 مگابایت,8 گیگابایت,DDR3,2 ترابایت,SATA,Nvidia Gforce,GTX 940M,4 گیگابایت,42012
acer,"
لپ تاپ ایسر اسپایر مدل ای 5-575 با پردازنده i5 و صفحه نمایش لمسی
","
Aspire E5-575TG Core i7 8GB 1TB 2GB Touch Laptop
",19999000,20999000,23.8-30.5 * 259 * 381 میلیمتر ,2.4,نوت بوک (لپ تاپ),15.6,TFT LED-backlit LCD,768 * 1366,INTEL,Core i7,i7-6500U,2.5 گیگا هرتز,4 مگابایت,8 گیگابایت,DDR4,1 ترابایت,SATA,Nvidia Gforce,940MX,2 گیگا بایت,45435
acer,"
لپ تاپ ایسر مدل وی 15 نیترو با پردازنده i7 و صفحه نمایش فول اچ دی
","
Aspire V15 Nitro Core i7 16GB 1TB 4GB Full HD Laptop
",33129000,33249000,22.8 * 261 * 391 میلیمتر,2.3,نوت بوک (لپ تاپ),15.6,IPS LCD,1080 * 1920 ,INTEL,Core i7,i7-7700HQ,2.6 گیگا هرتز,6 مگابایت,16 گیگابایت,DDR4,1 ترابایت,SATA,Nvidia Gforce,GTX 1050 TI,4 گیگابایت,46607
acer,"
لپ تاپ ایسر اسپایر مدل ای 5 با پردازنده i5
","
Aspire E5-574G Core i5 8GB 1TB 2GB Laptop
",15300000,15400000,29.2 * 256 * 382 میلیمتر ,2.39,نوت بوک (لپ تاپ),15.6,TFT LED-backlit LCD,768 * 1366,INTEL,Core i5,i5-6200U,2.3 گیگا هرتز,3 مگابایت,8 گیگابایت,DDR3,1 ترابایت,SATA,Nvidia Gforce,GeForce 920M,2 گیگا بایت,41199
acer,"
لپ تاپ ایسر مدل وی 15 نیترو با پردازنده i7 
","
Aspire V15 Nitro Core i7 8GB 1TB 4GB Laptop
",90880000,44799000,24 * 260 * 390 میلیمتر,2.4,نوت بوک (لپ تاپ),15.6,TFT LED - backlit LCD,1080 * 1920 ,INTEL,Core i7,i7-5500U,2.4 گیگا هرتز,4 مگابایت,8 گیگابایت,DDR3,1 ترابایت,SATA,Nvidia Gforce,GTX 960M,4 گیگابایت,41378
acer,"
لپ تاپ ایسر مدل وی 3- 575 با پردازنده i7 و صفحه نمایش فول اچ دی
","
Aspire V3 575 Core i7 8GB 1TB 4GB Full HD Laptop
",33199000,33299000,259 * 239 * 381 میلیمتر,2.39,نوت بوک (لپ تاپ),16.0,TFT LED-backlit LCD ,1080 * 1920 ,INTEL,Core i7,i7-6500U,2.5 گیگا هرتز,4 مگابایت,8 گیگابایت,DDR3,1 ترابایت,SATA,Nvidia Gforce,GT 940M,4 گیگابایت,41150
acer,"
لپ تاپ ایسر اسپایر مدل ای 1 با پردازنده i5
","
Aspire E1-570G Core i5 4GB 500GB 2GB
",16100000,16200000,381 × 254 × 33 میلی‌متر,2.4,نوت بوک (لپ تاپ),15.6,Active Matrix TFT Colour LCD,768 * 1366,INTEL,Core i5,i5-4200U,1.6 گیگاهرتز,3 مگابایت,4 گیگابایت,DDR3,500 گیگابایت,SATA,AMD Radeon ,R7 M265,2 گیگا بایت,10796
acer,"
لپ تاپ ایسر مدل وی 3- 575G با پردازنده i7 و صفحه نمایش فول اچ دی
","
Aspire V3 575G Core i7 8GB 2TB 4GB Full HD
",19910000,19960000,28 * 259 * 381 میلیمتر,2.39,نوت بوک (لپ تاپ),15.6,TFT LED-backlit LCD,1080 * 1920 ,INTEL,Core i7,i7-6500U,2.5 گیگا هرتز,4 مگابایت,8 گیگابایت,DDR3,2 ترابایت,SATA,Nvidia Gforce,GT 940M,4 گیگابایت,10808
acer,"
لپ تاپ ایسر اسپایر مدل ای 5 با پردازنده i5
","
Aspire E5-573G Core i5 6GB 1TB 4GB Full HD
",101888000,102888000,29.2 * 256 * 382 میلیمتر,2.39,نوت بوک (لپ تاپ),15.6,TFT LED-backlit LCD,1080 * 1920 ,INTEL,Core i5,i5-5200U,2.2 گیگا هرتز,3 مگابایت,6 گیگابایت,DDR3,1 ترابایت,SATA,Nvidia Gforce,GT 940M,4 گیگابایت,7615
acer,"
لپ تاپ ایسر اسپایر مدل ای 5 با پردازنده i5 و صفحه نمایش لمسی
","
Aspire E5-573G Core i5 6GB 1TB 4GB Touch
",28318000,28433000,29.2 * 256 * 382 میلیمتر,2.39,نوت بوک (لپ تاپ),15.6,TFT LED-backlit LCD,1080 * 1920 ,INTEL,Core i5,i5-5200U,2.2 گیگا هرتز,3 مگابایت,6 گیگابایت,DDR3,1 ترابایت,SATA,Nvidia Gforce,GT 940M,4 گیگابایت,8028
acer,"
لپ تاپ ایسر مدل وی 15 نیترو با پردازنده i7
","
Aspire V15 Nitro Core i7 16GB 1TB+256GB SSD 4GB
",17299000,17499000,22.8 * 261 * 391 میلیمتر,2.3,نوت بوک (لپ تاپ),15.6,IPS LCD,1080 * 1920 ,INTEL,Core i7,i7-6700HQ,2.6 گیگا هرتز,6 مگابایت,16 گیگابایت,DDR4,256 گیگابایت1 ترابایت,SSDSATA,Nvidia Gforce,GTX 960M,4 گیگابایت,8266
acer,"
لپ تاپ ایسر مدل پردیتور با پردازنده i7
","
Predator Core i7 16GB 1TB+256GB SSD 4GB
",220014000,220399000,38.5 * 299 * 391 میلیمتر,3.4,نوت بوک (لپ تاپ),15.6,IPS LCD,1080 * 1920 ,INTEL,Core i7,i7-6700HQ,2.6 گیگا هرتز,6 مگابایت,16 گیگابایت,DDR4,256 گیگابایت1 ترابایت,SSDSATA,Nvidia Gforce,GTX 980M GDDR5,4 گیگابایت,8903
acer,"
لپ تاپ ایسر مدل وی 17 نیترو با پردازنده i7
","
Aspire V17 Nitro Core i7 8GB 1TB 4GB
",65249000,65399000,22.8 * 261 * 391 میلیمتر,2.3,نوت بوک (لپ تاپ),17.0,IPS LCD,1080 * 1920 ,INTEL,Core i7,i7-4720HQ,2.6 گیگا هرتز,6 مگابایت,8 گیگابایت,DDR3,1 ترابایت,SATA,Nvidia Gforce,GTX 960M,4 گیگابایت,8962
acer,"
لپ تاپ ایسر Aspire 7 A715 با پردازنده Core i7 رم 16GB حافظه 1TB SSD گرافیک 4GB
","
Aspire 7 A715 Core i7 16GB 1TB SSD 4GB Full HD Laptop
",134000000,135000000,24 * 262.8 * 381.5 ميليمتر,2.4,نوت بوک (لپ تاپ),15.6,TFT LED-backlit LCD,1080 * 1920 ,INTEL,Core i7,i7-9750H,,,16 گیگابایت,DDR4,1 ترابایت,SSD,Nvidia Gforce,GTX 1650,4 گیگابایت,112257
acer,"
لپ تاپ 15 اینچی ایسر مدل Aspire A315
","
Aspire A315 Core i5 8250U 8GB 1TB 256GB SSD 2GB Full HD Laptop
",53788000,54788000,382 * 252 * 24 میلی‌متر,2.1,نوت بوک (لپ تاپ),15.6,TFT LED-backlit LCD,1080 * 1920 ,INTEL,Core i5,i5-8250U,,,8 گیگابایت,DDR4,256 گیگابایت1 ترابایت,SSDHDD,Nvidia Gforce,GeForce MX230,2 گیگا بایت,112591
acer,"
لپ تاپ ایسر 15 اینچی ایسر مدل Predator Helios 300 پردازنده Core i7 رم 16GB حافظه 1TB SSD گرافیک 4GB
","
Predator Helios 300 Core i7 16GB 1TB SSD 4GB 1650 Full HD Laptop
",29789000,29899000,361.4x254.2x23.2 میلی‌متر,2.4,نوت بوک (لپ تاپ),15.6,IPS LED-backlit LCD,1080 * 1920 ,INTEL,Core i7,i7 10750H,,,16 گیگابایت,DDR4,1 ترابایت,SSD,Nvidia Gforce,GTX 1650 DDR6,4 گیگابایت,112878
acer,"
لپ تاپ ایسر 15 اینچی ایسر مدل Predator Helios 300 پردازنده Core i7 رم 16GB حافظه 2TB SSD گرافیک 6GB
","
Predator Helios 300 Core i7 16GB 2TB SSD 6GB 1660 Full HD Laptop
",51900000,52000000,361.4x254.2x23.2 میلی‌متر,2.4,نوت بوک (لپ تاپ),15.6,IPS LED-backlit LCD,1080 * 1920 ,INTEL,Core i7,i7 10750H,,,16 گیگابایت,DDR4,2 ترابایت,SSD,Nvidia Gforce,GTX 1660 DDR6,6 گیگا بایت,112879
acer,"
لپ تاپ ایسر 15 اینچی ایسر مدل Predator Helios 300 پردازنده Core i7 رم 24GB حافظه 1TB SSD گرافیک 6GB
","
Predator Helios 300 Core i7 24GB 1TB SSD 6GB 1660 Full HD Laptop
",30090000,30190000,361.4x254.2x23.2 میلی‌متر,2.4,نوت بوک (لپ تاپ),15.6,IPS LED-backlit LCD,1080 * 1920 ,INTEL,Core i7,i7 10750H,,,24 گیگابایت,DDR4,1 ترابایت,SSD,Nvidia Gforce,GTX 1660 DDR6,6 گیگا بایت,112880
acer,"
لپ تاپ ایسر 15 اینچی مدل Aspire 3 A315-56G-53N0 پردازنده Core i5 رم 4GB حافظه 1TB گرافیک 2GB
","
Aspire 3 A315-56G-53N0 Core i5 10210U 4GB 1TB 2GB Full HD Laptop
",15800000,16000000,382 * 252 * 24 میلی‌متر,2.1,نوت بوک (لپ تاپ),15.6,TFT LED-backlit LCD,1080 * 1920 ,INTEL,Core i5,i5 10210U,2.8 گیگا هرتز,6 مگابایت,4 گیگابایت,DDR4,1 ترابایت,HDD,Nvidia Gforce,GeForce MX230,2 گیگا بایت,112939
acer,"
لپ تاپ ایسر 15 اینچی مدل Nitro 5 AN515 پردازنده Core i7 رم 16GB حافظه 256GB SSD گرافیک 4GB
","
Nitro 5 AN515 Core i7 16GB 256GB SSD 4GB Full HD Laptop
",15300000,15400000,26.75 * 266 * 390 ميليمتر,2.7,نوت بوک (لپ تاپ),15.6,IPS LED-backlit LCD,1080 * 1920 ,INTEL,Core i7,i7-9750H,2.6 گیگا هرتز,12  مگابایت,16 گیگابایت,DDR4,256 گیگابایت,SSD,Nvidia Gforce,GTX 1650 GDDR5,4 گیگابایت,114429
acer,"
لپ تاپ ایسر 14 اینچی مدل Aspire A114 پردازنده N4020 رم 4GB حافظه 128GB SSD گرافیک Intel
","
Aspire A114 N4020 4GB 128GB SSD Intel Laptop
",56474000,56599000,340x200x240 میلی‌متر,1.6,نوت بوک (لپ تاپ),14.0,768 * 1366,,INTEL,Celeron,Celeron-N4020,4 مگابایت,,4 گیگابایت,DDR4,128 گیگابایت,SSD,Intel,Intel UHD Graphics 600,,114753
acer,"
لپ تاپ ایسر 15.6 اینچی مدل A315 پردازنده Core i3 10110U رم 4GB حافظه 1TB گرافیک 2GB
","
Aspire A315 Core i3 10110U 4GB 1TB 2GB Laptop
",27189000,27299000,380×260×20 میلی‌متر,2.1,نوت بوک (لپ تاپ),15.6,TFT LED-backlit LCD,1080 * 1920 ,INTEL,Core i3,I3-10110U,,,4 گیگابایت,DDR4,1 ترابایت,HDD,Nvidia Gforce,Geforce MX230,2 گیگا بایت,114873
acer,"
لپ تاپ ایسر 15.6 اینچی مدل A315 پردازنده Core i3 10110U رم 8GB حافظه 1TB گرافیک 2GB
","
Aspire A315 Core i3 10110U 8GB 1TB 2GB Laptop
",157000000,158000000,380×260×20 میلی‌متر,2.1,نوت بوک (لپ تاپ),15.6,TFT LED-backlit LCD,1080 * 1920 ,INTEL,Core i3,I3-10110U,,,8 گیگابایت,DDR4,1 ترابایت,HDD,Nvidia Gforce,Geforce MX230,2 گیگا بایت,114874
acer,"
لپ تاپ ایسر 15 اینچی مدل Predator Helios 300 پردازنده Core i7 رم 16GB حافظه 1TB SSD گرافیک 6GB 2060
","
Predator Helios 300 Core i7 16GB 1TB SSD 6GB 2060 Full HD Laptop
",36800000,37500000,360x254x22.86 میلی‌متر,2.5,نوت بوک (لپ تاپ),15.6,IPS LED-backlit LCD,1080 * 1920 ,INTEL,Core i7,i7 10750H,12  مگابایت,,16 گیگابایت,DDR4,1 ترابایت,SSD,Nvidia Gforce,RTX™ 2060,6 گیگا بایت,115188
acer,"
لپ تاپ ایسر 15 اینچی مدل Predator Helios 300 پردازنده Core i7 رم 24GB حافظه 1TB SSD گرافیک 8GB 2070
","
Predator Helios 300 Core i7 24GB 1TB SSD 8GB 2070 Full HD Laptop
",36288000,37288000,360x254x22.86 میلی‌متر,2.5,نوت بوک (لپ تاپ),15.6,IPS LED-backlit LCD,1080 * 1920 ,INTEL,Core i7,i7 10750H,12  مگابایت,,24 گیگابایت,DDR4,1 ترابایت,SSD,Nvidia Gforce,RTX™ 2070,8 گیگا بایت,115190
acer,"
لپ تاپ ایسر 15 اینچی مدل Aspire 3 A315 پردازنده Core i5 رم 12GB حافظه 1TB گرافیک 2GB
","
Aspire 3 A315 Core i5 10210U 12GB 1TB 2GB Full HD Laptop
",27600000,27700000,382 * 252 * 24 میلی‌متر,2.1,نوت بوک (لپ تاپ),15.6,TFT LED-backlit LCD,1080 * 1920 ,INTEL,Core i5,i5 10210U,2.8 گیگا هرتز,6 مگابایت,12 گیگابایت,DDR4,1 ترابایت,HDD,Nvidia Gforce,GeForce MX230,2 گیگا بایت,115443
acer,"
لپ تاپ ایسر 15 اینچی مدل Aspire A315 پردازنده Ryzen 3 رم 8GB حافظه 1TB گرافیک 2GB فول اچ دی
","
Aspire A315 Ryzen 3 3200 8GB 1TB 2GB FHD Laptop
",18764000,18899000,21.5 * 259 * 381.5 ميليمتر,2.1,نوت بوک (لپ تاپ),15.6,1080 * 1920 ,,AMD,Ryzen 3,Ryzen 3 3200U,,,8 گیگابایت,DDR4,1 ترابایت,HDD,AMD Radeon ,VEGA 3,2 گیگا بایت,115885
acer,"
لپ تاپ ایسر 15.6 اینچی مدل Aspire A315 پردازنده Core i7 رم 12GB حافظه 1TB 128GB SSD گرافیک 2GB
","
Aspire A315 Core i7 10510U 12GB 1TB 128GB SSD 2GB Laptop
",17090000,17190000,380×260×20 میلی‌متر,2.1,نوت بوک (لپ تاپ),15.6,TFT LED-backlit LCD,768 * 1366,INTEL,Core i7,i7 10510U,,,12 گیگابایت,DDR4,128 گیگابایت1 ترابایت,SSDHDD,Nvidia Gforce,MX 230,2 گیگا بایت,115982
acer,"
لپ تاپ ایسر 15.6 اینچی مدل Aspire A315 پردازنده Core i7 رم 12GB حافظه 1TB 256GB SSD گرافیک 2GB
","
Aspire A315 Core i7 10510U 12GB 1TB 256GB SSD 2GB Laptop
",16800000,17000000,380×260×20 میلی‌متر,2.1,نوت بوک (لپ تاپ),15.6,TFT LED-backlit LCD,768 * 1366,INTEL,Core i7,i7 10510U,,,12 گیگابایت,DDR4,256 گیگابایت1 ترابایت,SSDHDD,Nvidia Gforce,MX 230,2 گیگا بایت,115984
acer,"
لپ تاپ ایسر 15.6 اینچی مدل Aspire A315 پردازنده Core i7 رم 12GB حافظه 1TB 512GB SSD گرافیک 2GB
","
Aspire A315 Core i7 10510U 12GB 1TB 512GB SSD 2GB Laptop
",77288000,78288000,380×260×20 میلی‌متر,2.1,نوت بوک (لپ تاپ),15.6,TFT LED-backlit LCD,768 * 1366,INTEL,Core i7,i7 10510U,,,12 گیگابایت,DDR4,512 گیگابایت1 ترابایت,SSDHDD,Nvidia Gforce,MX 230,2 گیگا بایت,115985
acer,"
لپ تاپ ایسر 15 اینچی مدل Aspire A315 پردازنده Ryzen 7 رم 8GB حافظه 1TB گرافیک 2GB فول اچ دی
","
Aspire A315 Ryzen 7 3700U 8GB 1TB 2GB FHD Laptop
",46275000,46500000,21.5 * 259 * 381.5 ميليمتر,2.1,نوت بوک (لپ تاپ),15.6,1080 * 1920 ,,AMD,Ryzen 7,Ryzen 7 3700U,,,8 گیگابایت,DDR4,1 ترابایت,HDD,AMD Radeon ,VEGA 10,2 گیگا بایت,115986
acer,"
لپ تاپ ایسر 15 اینچی مدل Aspire A315 پردازنده Ryzen 7 رم 12GB حافظه 1TB گرافیک 2GB فول اچ دی
","
Aspire A315 Ryzen 7 3700U 12GB 1TB 2GB FHD Laptop
",33139000,33249000,21.5 * 259 * 381.5 ميليمتر,2.1,نوت بوک (لپ تاپ),15.6,1080 * 1920 ,,AMD,Ryzen 7,Ryzen 7 3700U,,,12 گیگابایت,DDR4,1 ترابایت,HDD,AMD Radeon ,VEGA 10,2 گیگا بایت,115987
acer,"
لپ تاپ ایسر 15.6 اینچی مدل A315 پردازنده Core i3 1005G1 رم 4GB حافظه 1TB گرافیک 2GB
","
Aspire A315 Core i3 1005G1 4GB 1TB 2GB Laptop
",48838000,48888000,380×260×20 میلی‌متر,2.1,نوت بوک (لپ تاپ),15.6,768 * 1366,,INTEL,Core i3,i3-1005 G1,,,4 گیگابایت,DDR4,1 ترابایت,HDD,Nvidia Gforce,Geforce MX230,2 گیگا بایت,116363
acer,"
لپ تاپ ایسر 11.6 اینچ مدل SPIN 1 پردازنده N4000 رم 4GB حافظه 128GB SSD گرافیک Intel لمسی
","
Spin 1 N4000 4GB 128GB Intel Full HD Touch Laptop
",18130000,18430000,21 * 203 * 298 ميليمتر,1.5,نوت بوک (لپ تاپ),11.6,LCD,1080 * 1920 ,INTEL,Celeron,Celeron-N4000,,,4 گیگابایت,DDR4,128 گیگابایت,SSD,Intel,UHD Graphics,,116452
acer,"
لپ تاپ ایسر 11.6 اینچ مدل SPIN 1 پردازنده N4000 رم 4GB حافظه 64GB SSD گرافیک Intel لمسی
","
Spin 1 N4000 4GB 64GB Intel Full HD Touch Laptop
",70864000,70999000,21 * 203 * 298 ميليمتر,1.5,نوت بوک (لپ تاپ),11.6,LCD,1080 * 1920 ,INTEL,Celeron,Celeron-N4000,,,4 گیگابایت,DDR4,64 گیگابایت,SSD,Intel,UHD Graphics,,116453
acer,"
لپ تاپ ایسر 15.6 اینچی مدل A315 پردازنده Core i3 1005G1 رم 8GB حافظه 1TB 128GB SSD گرافیک 2GB
","
Aspire A315 Core i3 1005G1 8GB 1TB 128GB SSD 2GB Laptop
",40750000,40950000,380×260×20 میلی‌متر,2.1,نوت بوک (لپ تاپ),15.6,768 * 1366,,INTEL,Core i3,i3-1005 G1,,,8 گیگابایت,DDR4,128 گیگابایت1 ترابایت,SSDHDD,Nvidia Gforce,Geforce MX230,2 گیگا بایت,116482
acer,"
لپ تاپ ایسر 15.6 اینچی مدل A315 پردازنده Core i3 1005G1 رم 8GB حافظه 1TB 256GB SSD گرافیک 2GB
","
Aspire A315 Core i3 1005G1 8GB 1TB 256GB SSD 2GB Laptop
",32399000,32499000,380×260×20 میلی‌متر,2.1,نوت بوک (لپ تاپ),15.6,768 * 1366,,INTEL,Core i3,i3-1005 G1,,,8 گیگابایت,DDR4,256 گیگابایت1 ترابایت,SSDHDD,Nvidia Gforce,Geforce MX230,2 گیگا بایت,116483
acer,"
لپ تاپ ایسر 15.6 اینچی مدل A515 پردازنده i7 رم 8GB حافظه 2TB 256GB SSD گرافیک 2GB
","
Aspire A515 Core i7 1065 8GB 2TB 256GB SSD 2GB Full HD Laptop
",41833000,27299000,28.5 * 259 * 381.6 ميليمتر,2.2,نوت بوک (لپ تاپ),15.6,1080 * 1920 ,,INTEL,Core i7,i7 1065 G7,,,8 گیگابایت,DDR4,256 گیگابایت2 ترابایت,SSDHDD,Nvidia Gforce,MX350,2 گیگا بایت,116589
acer,"
لپ تاپ ایسر 15.6 اینچی مدل A515 پردازنده i7 رم 12GB حافظه 2TB 256GB SSD گرافیک 2GB
","
Aspire A515 Core i7 1065 12GB 2TB 256GB SSD 2GB Full HD Laptop
",43649000,43799000,28.5 * 259 * 381.6 ميليمتر,2.2,نوت بوک (لپ تاپ),15.6,1080 * 1920 ,,INTEL,Core i7,i7 1065 G7,,,12 گیگابایت,DDR4,256 گیگابایت2 ترابایت,SSDHDD,Nvidia Gforce,MX350,2 گیگا بایت,116590
acer,"
لپ تاپ ایسر 15.6 اینچی مدل A315 پردازنده Core i5 1035G1 رم 8GB حافظه 1TB 128GB SSD گرافیک 2GB
","
Aspire A315 Core i5 1035G1 8GB 1TB 128GB SSD 2GB FHD Laptop
",84880000,85880000,380×260×20 میلی‌متر,2.1,نوت بوک (لپ تاپ),15.6,1080 * 1920 ,,INTEL,Core i5,i5 1035 G1,,,8 گیگابایت,DDR4,128 گیگابایت1 ترابایت,SSDHDD,Nvidia Gforce,Geforce MX330,2 گیگا بایت,118035
acer,"
لپ تاپ 15.6 اینچی ایسر مدل Nitro 5 AN515-58 Core i7 16GB 1TB SSD RTX 3070 8GB
","
Nitro 5 AN515-58 Core i7 12700H 16GB 1TB SSD 8GB 3070 Full HD Laptop
",85574000,85699000,۲۳.۸×۲۵۴×۳۶۳.۲ میلی متر,2.5,نوت بوک (لپ تاپ),15.6,IPS LED-backlit LCD,1080 * 1920 ,INTEL,Core i7,i7-12700H,2.3 گیگا هرتز,24 مگابایت,16 گیگابایت,DDR4,1 ترابایت,SSD,Nvidia Gforce,NVIDIA GeForce RTX 3070,8 گیگا بایت,132214
acer,"
لپ تاپ 15.6 اینچی ایسر مدل Nitro 5 AN515-58-74TW Core i7 32GB 2TB SSD RTX 3060 6GB
","
Nitro 5 AN515-58-74TW Core i7 12700H 32GB 2TB SSD 6GB 3060 Full HD Laptop
",32564000,32699000,۲۳.۸×۲۵۴×۳۶۳.۲ میلی متر,2.5,نوت بوک (لپ تاپ),15.6,IPS LED-backlit LCD,1080 * 1920 ,INTEL,Core i7,i7-12700H,2.3 گیگا هرتز,24 مگابایت,32 گیگابایت,DDR4,2 ترابایت,SSD,Nvidia Gforce,NVIDIA GeForce RTX 3060,6 گیگا بایت,132215
acer,"
لپ تاپ 15.6 اینچی ایسر مدل Nitro 5 AN515-58-74TW Core i7 32GB 1TB SSD RTX 3060 6GB
","
Nitro 5 AN515-58-74TW Core i7 12700H 32GB 1TB SSD 6GB 3060 Full HD Laptop
",14975000,15075000,۲۳.۸×۲۵۴×۳۶۳.۲ میلی متر,2.5,نوت بوک (لپ تاپ),15.6,IPS LED-backlit LCD,1080 * 1920 ,INTEL,Core i7,i7-12700H,2.3 گیگا هرتز,24 مگابایت,32 گیگابایت,DDR4,1 ترابایت,SSD,Nvidia Gforce,NVIDIA GeForce RTX 3060,6 گیگا بایت,132216
acer,"
لپ تاپ 15.6 اینچی ایسر مدل Nitro 5 AN515-58-74TW Core i7 16GB 1TB SSD RTX 3060 6GB
","
Nitro 5 AN515-58-74TW Core i7 12700H 16GB 1TB SSD 6GB 3060 Full HD Laptop
",63499000,63699000,۲۳.۸×۲۵۴×۳۶۳.۲ میلی متر,2.5,نوت بوک (لپ تاپ),15.6,IPS LED-backlit LCD,1080 * 1920 ,INTEL,Core i7,i7-12700H,2.3 گیگا هرتز,24 مگابایت,16 گیگابایت,DDR4,1 ترابایت,SSD,Nvidia Gforce,NVIDIA GeForce RTX 3060,6 گیگا بایت,132217
acer,"
لپ تاپ ایسر 15.6 اینچی مدل Nitro 5 AN515 پردازنده Core i7 11800H رم 16GB حافظه 512GB SSD گرافیک 4GB 3050TI
","
Nitro 5 AN515 Core i7 11800H 16GB 512GB SSD 4GB 3050TI Full HD Laptop
",20574000,20699000,26.75 * 266 * 390 ميليمتر,2.6,نوت بوک (لپ تاپ),15.6,IPS LED-backlit LCD,1080 * 1920 ,INTEL,Core i7,i7-11800H,2.3 گیگا هرتز,,16 گیگابایت,DDR4,512 گیگابایت,SSD,Nvidia Gforce,NVIDIA GeForce RTX 3050TI,4 گیگابایت,132218
acer,"
لپ تاپ ایسر 15.6 اینچی مدل Aspire 7 A715-75G-766D پردازنده Core i7 رم 16GB حافظه 1TB SSD گرافیک 4GB
","
Aspire 7 A715-75G-766D Core i7 10750H 16GB 1TB SSD 4GB Full HD Laptop
",98500000,99500000,24 * 262.8 * 381.5 ميليمتر,2.4,نوت بوک (لپ تاپ),15.6,IPS,1080 * 1920 ,INTEL,Core i7,i7 10750H,,,16 گیگابایت,DDR4,1 ترابایت,SSD,Nvidia Gforce,GTX 1650,4 گیگابایت,121568
acer,"
لپ تاپ 15.6 اینچی ایسر مدل Aspire A315 پردازنده Core i3-1115G4 رم 4GB حافظه 1TB گرافیک Intel
","
Aspire A315 Core i3-1115G4 4GB 1TB Intel Full HD Laptop
",43240000,43290000,380×260×20 میلی‌متر,2.1,نوت بوک (لپ تاپ),15.6,FULL HD,1080 * 1920 ,INTEL,Core i3,I3-1115G4,4.1 گیگاهرتز,,4 گیگابایت,DDR4,1 ترابایت,HDD,Intel,Intel® UHD Graphics,,121895
acer,"
لپ تاپ 15.6 اینچی ایسر مدل Aspire A315 پردازنده Core i3-1115G4 رم 8GB حافظه 1TB گرافیک Intel
","
Aspire A315 Core i3-1115G4 8GB 1TB Intel Full HD Laptop
",215249000,215699000,380×260×20 میلی‌متر,2.1,نوت بوک (لپ تاپ),15.6,FULL HD,1080 * 1920 ,INTEL,Core i3,I3-1115G4,4.1 گیگاهرتز,,8 گیگابایت,DDR4,1 ترابایت,HDD,Intel,Intel® UHD Graphics,,121896
