date_pr,date_gr,price_avg
1362/05/18,1983/08/09 00:00:00,450.0
1362/05/19,1983/08/10 00:00:00,450.0
1362/05/20,1983/08/11 00:00:00,450.0
1362/05/22,1983/08/13 00:00:00,450.0
1362/05/23,1983/08/14 00:00:00,450.0
1362/05/24,1983/08/15 00:00:00,450.0
1362/05/25,1983/08/16 00:00:00,450.0
1362/05/26,1983/08/17 00:00:00,450.0
1362/05/27,1983/08/18 00:00:00,450.0
1362/05/29,1983/08/20 00:00:00,450.0
1362/05/30,1983/08/21 00:00:00,450.0
1362/05/31,1983/08/22 00:00:00,450.0
1362/06/01,1983/08/23 00:00:00,450.0
1362/06/02,1983/08/24 00:00:00,450.0
1362/06/03,1983/08/25 00:00:00,450.0
1362/06/05,1983/08/27 00:00:00,450.0
1362/06/06,1983/08/28 00:00:00,450.0
1362/06/07,1983/08/29 00:00:00,450.0
1362/06/08,1983/08/30 00:00:00,450.0
1362/06/09,1983/08/31 00:00:00,450.0
1362/06/10,1983/09/01 00:00:00,450.0
1362/06/12,1983/09/03 00:00:00,450.0
1362/06/13,1983/09/04 00:00:00,450.0
1362/06/14,1983/09/05 00:00:00,450.0
1362/06/15,1983/09/06 00:00:00,450.0
1362/06/16,1983/09/07 00:00:00,450.0
1362/06/17,1983/09/08 00:00:00,450.0
1362/06/19,1983/09/10 00:00:00,450.0
1362/06/20,1983/09/11 00:00:00,450.0
1362/06/21,1983/09/12 00:00:00,450.0
1362/06/22,1983/09/13 00:00:00,450.0
1362/06/23,1983/09/14 00:00:00,450.0
1362/06/24,1983/09/15 00:00:00,450.0
1362/06/26,1983/09/17 00:00:00,450.0
1362/06/27,1983/09/18 00:00:00,450.0
1362/06/28,1983/09/19 00:00:00,450.0
1362/06/29,1983/09/20 00:00:00,450.0
1362/06/30,1983/09/21 00:00:00,450.0
1362/06/31,1983/09/22 00:00:00,450.0
1362/07/02,1983/09/24 00:00:00,450.0
1362/07/03,1983/09/25 00:00:00,450.0
1362/07/04,1983/09/26 00:00:00,450.0
1362/07/05,1983/09/27 00:00:00,450.0
1362/07/06,1983/09/28 00:00:00,450.0
1362/07/07,1983/09/29 00:00:00,450.0
1362/07/09,1983/10/01 00:00:00,450.0
1362/07/10,1983/10/02 00:00:00,450.0
1362/07/11,1983/10/03 00:00:00,450.0
1362/07/12,1983/10/04 00:00:00,450.0
1362/07/13,1983/10/05 00:00:00,450.0
1362/07/14,1983/10/06 00:00:00,450.0
1362/07/16,1983/10/08 00:00:00,450.0
1362/07/17,1983/10/09 00:00:00,450.0
1362/07/18,1983/10/10 00:00:00,450.0
1362/07/19,1983/10/11 00:00:00,450.0
1362/07/20,1983/10/12 00:00:00,450.0
1362/07/21,1983/10/13 00:00:00,450.0
1362/07/23,1983/10/15 00:00:00,450.0
1362/07/24,1983/10/16 00:00:00,450.0
1362/07/25,1983/10/17 00:00:00,450.0
1362/07/26,1983/10/18 00:00:00,450.0
1362/07/27,1983/10/19 00:00:00,450.0
1362/07/28,1983/10/20 00:00:00,450.0
1362/07/30,1983/10/22 00:00:00,450.0
1362/08/01,1983/10/23 00:00:00,450.0
1362/08/02,1983/10/24 00:00:00,450.0
1362/08/03,1983/10/25 00:00:00,450.0
1362/08/04,1983/10/26 00:00:00,450.0
1362/08/05,1983/10/27 00:00:00,450.0
1362/08/07,1983/10/29 00:00:00,450.0
1362/08/08,1983/10/30 00:00:00,450.0
1362/08/09,1983/10/31 00:00:00,450.0
1362/08/10,1983/11/01 00:00:00,450.0
1362/08/11,1983/11/02 00:00:00,450.0
1362/08/12,1983/11/03 00:00:00,450.0
1362/08/14,1983/11/05 00:00:00,450.0
1362/08/15,1983/11/06 00:00:00,450.0
1362/08/16,1983/11/07 00:00:00,450.0
1362/08/17,1983/11/08 00:00:00,450.0
1362/08/18,1983/11/09 00:00:00,450.0
1362/08/19,1983/11/10 00:00:00,450.0
1362/08/21,1983/11/12 00:00:00,450.0
1362/08/22,1983/11/13 00:00:00,450.0
1362/08/23,1983/11/14 00:00:00,450.0
1362/08/24,1983/11/15 00:00:00,450.0
1362/08/25,1983/11/16 00:00:00,450.0
1362/08/26,1983/11/17 00:00:00,450.0
1362/08/28,1983/11/19 00:00:00,450.0
1362/08/29,1983/11/20 00:00:00,450.0
1362/08/30,1983/11/21 00:00:00,450.0
1362/09/01,1983/11/22 00:00:00,450.0
1362/09/02,1983/11/23 00:00:00,450.0
1362/09/03,1983/11/24 00:00:00,450.0
1362/09/05,1983/11/26 00:00:00,450.0
1362/09/06,1983/11/27 00:00:00,450.0
1362/09/07,1983/11/28 00:00:00,450.0
1362/09/08,1983/11/29 00:00:00,450.0
1362/09/09,1983/11/30 00:00:00,450.0
1362/09/10,1983/12/01 00:00:00,450.0
1362/09/12,1983/12/03 00:00:00,450.0
1362/09/13,1983/12/04 00:00:00,450.0
1362/09/14,1983/12/05 00:00:00,450.0
1362/09/15,1983/12/06 00:00:00,450.0
1362/09/16,1983/12/07 00:00:00,450.0
1362/09/17,1983/12/08 00:00:00,450.0
1362/09/19,1983/12/10 00:00:00,450.0
1362/09/20,1983/12/11 00:00:00,450.0
1362/09/21,1983/12/12 00:00:00,450.0
1362/09/22,1983/12/13 00:00:00,450.0
1362/09/23,1983/12/14 00:00:00,450.0
1362/09/24,1983/12/15 00:00:00,450.0
1362/09/26,1983/12/17 00:00:00,450.0
1362/09/27,1983/12/18 00:00:00,450.0
1362/09/28,1983/12/19 00:00:00,450.0
1362/09/29,1983/12/20 00:00:00,450.0
1362/09/30,1983/12/21 00:00:00,450.0
1362/10/01,1983/12/22 00:00:00,450.0
1362/10/03,1983/12/24 00:00:00,450.0
1362/10/04,1983/12/25 00:00:00,450.0
1362/10/05,1983/12/26 00:00:00,450.0
1362/10/06,1983/12/27 00:00:00,450.0
1362/10/07,1983/12/28 00:00:00,450.0
1362/10/08,1983/12/29 00:00:00,450.0
1362/10/10,1983/12/31 00:00:00,450.0
1362/10/11,1984/01/01 00:00:00,450.0
1362/10/12,1984/01/02 00:00:00,450.0
1362/10/13,1984/01/03 00:00:00,450.0
1362/10/14,1984/01/04 00:00:00,450.0
1362/10/15,1984/01/05 00:00:00,450.0
1362/10/17,1984/01/07 00:00:00,450.0
1362/10/18,1984/01/08 00:00:00,450.0
1362/10/19,1984/01/09 00:00:00,450.0
1362/10/20,1984/01/10 00:00:00,450.0
1362/10/21,1984/01/11 00:00:00,450.0
1362/10/22,1984/01/12 00:00:00,450.0
1362/10/24,1984/01/14 00:00:00,450.0
1362/10/25,1984/01/15 00:00:00,450.0
1362/10/26,1984/01/16 00:00:00,450.0
1362/10/27,1984/01/17 00:00:00,450.0
1362/10/28,1984/01/18 00:00:00,450.0
1362/10/29,1984/01/19 00:00:00,450.0
1362/11/01,1984/01/21 00:00:00,450.0
1362/11/02,1984/01/22 00:00:00,450.0
1362/11/03,1984/01/23 00:00:00,450.0
1362/11/04,1984/01/24 00:00:00,450.0
1362/11/05,1984/01/25 00:00:00,450.0
1362/11/06,1984/01/26 00:00:00,450.0
1362/11/08,1984/01/28 00:00:00,450.0
1362/11/09,1984/01/29 00:00:00,450.0
1362/11/10,1984/01/30 00:00:00,450.0
1362/11/11,1984/01/31 00:00:00,450.0
1362/11/12,1984/02/01 00:00:00,450.0
1362/11/13,1984/02/02 00:00:00,450.0
1362/11/15,1984/02/04 00:00:00,450.0
1362/11/16,1984/02/05 00:00:00,450.0
1362/11/17,1984/02/06 00:00:00,450.0
1362/11/18,1984/02/07 00:00:00,450.0
1362/11/19,1984/02/08 00:00:00,450.0
1362/11/20,1984/02/09 00:00:00,450.0
1362/11/22,1984/02/11 00:00:00,450.0
1362/11/23,1984/02/12 00:00:00,450.0
1362/11/24,1984/02/13 00:00:00,450.0
1362/11/25,1984/02/14 00:00:00,450.0
1362/11/26,1984/02/15 00:00:00,450.0
1362/11/27,1984/02/16 00:00:00,450.0
1362/11/29,1984/02/18 00:00:00,450.0
1362/11/30,1984/02/19 00:00:00,450.0
1362/12/01,1984/02/20 00:00:00,450.0
1362/12/02,1984/02/21 00:00:00,450.0
1362/12/03,1984/02/22 00:00:00,450.0
1362/12/04,1984/02/23 00:00:00,450.0
1362/12/06,1984/02/25 00:00:00,450.0
1362/12/07,1984/02/26 00:00:00,450.0
1362/12/08,1984/02/27 00:00:00,450.0
1362/12/09,1984/02/28 00:00:00,450.0
1362/12/10,1984/02/29 00:00:00,450.0
1362/12/11,1984/03/01 00:00:00,450.0
1362/12/13,1984/03/03 00:00:00,450.0
1362/12/14,1984/03/04 00:00:00,450.0
1362/12/15,1984/03/05 00:00:00,450.0
1362/12/16,1984/03/06 00:00:00,450.0
1362/12/17,1984/03/07 00:00:00,450.0
1362/12/18,1984/03/08 00:00:00,450.0
1362/12/20,1984/03/10 00:00:00,450.0
1362/12/21,1984/03/11 00:00:00,450.0
1362/12/22,1984/03/12 00:00:00,450.0
1362/12/23,1984/03/13 00:00:00,450.0
1362/12/24,1984/03/14 00:00:00,450.0
1362/12/25,1984/03/15 00:00:00,450.0
1362/12/27,1984/03/17 00:00:00,450.0
1362/12/28,1984/03/18 00:00:00,450.0
1362/12/29,1984/03/19 00:00:00,450.0
1362/12/30,1984/03/20 00:00:00,450.0
1363/01/01,1984/03/21 00:00:00,580.0
1363/01/02,1984/03/22 00:00:00,580.0
1363/01/04,1984/03/24 00:00:00,580.0
1363/01/05,1984/03/25 00:00:00,580.0
1363/01/06,1984/03/26 00:00:00,580.0
1363/01/07,1984/03/27 00:00:00,580.0
1363/01/08,1984/03/28 00:00:00,580.0
1363/01/09,1984/03/29 00:00:00,580.0
1363/01/11,1984/03/31 00:00:00,580.0
1363/01/12,1984/04/01 00:00:00,580.0
1363/01/13,1984/04/02 00:00:00,580.0
1363/01/14,1984/04/03 00:00:00,580.0
1363/01/15,1984/04/04 00:00:00,580.0
1363/01/16,1984/04/05 00:00:00,580.0
1363/01/18,1984/04/07 00:00:00,580.0
1363/01/19,1984/04/08 00:00:00,580.0
1363/01/20,1984/04/09 00:00:00,580.0
1363/01/21,1984/04/10 00:00:00,580.0
1363/01/22,1984/04/11 00:00:00,580.0
1363/01/23,1984/04/12 00:00:00,580.0
1363/01/25,1984/04/14 00:00:00,580.0
1363/01/26,1984/04/15 00:00:00,580.0
1363/01/27,1984/04/16 00:00:00,580.0
1363/01/28,1984/04/17 00:00:00,580.0
1363/01/29,1984/04/18 00:00:00,580.0
1363/01/30,1984/04/19 00:00:00,580.0
1363/02/01,1984/04/21 00:00:00,580.0
1363/02/02,1984/04/22 00:00:00,580.0
1363/02/03,1984/04/23 00:00:00,580.0
1363/02/04,1984/04/24 00:00:00,580.0
1363/02/05,1984/04/25 00:00:00,580.0
1363/02/06,1984/04/26 00:00:00,580.0
1363/02/08,1984/04/28 00:00:00,580.0
1363/02/09,1984/04/29 00:00:00,580.0
1363/02/10,1984/04/30 00:00:00,580.0
1363/02/11,1984/05/01 00:00:00,580.0
1363/02/12,1984/05/02 00:00:00,580.0
1363/02/13,1984/05/03 00:00:00,580.0
1363/02/15,1984/05/05 00:00:00,580.0
1363/02/16,1984/05/06 00:00:00,580.0
1363/02/17,1984/05/07 00:00:00,580.0
1363/02/18,1984/05/08 00:00:00,580.0
1363/02/19,1984/05/09 00:00:00,580.0
1363/02/20,1984/05/10 00:00:00,580.0
1363/02/22,1984/05/12 00:00:00,580.0
1363/02/23,1984/05/13 00:00:00,580.0
1363/02/24,1984/05/14 00:00:00,580.0
1363/02/25,1984/05/15 00:00:00,580.0
1363/02/26,1984/05/16 00:00:00,580.0
1363/02/27,1984/05/17 00:00:00,580.0
1363/02/29,1984/05/19 00:00:00,580.0
1363/02/30,1984/05/20 00:00:00,580.0
1363/02/31,1984/05/21 00:00:00,580.0
1363/03/01,1984/05/22 00:00:00,580.0
1363/03/02,1984/05/23 00:00:00,580.0
1363/03/03,1984/05/24 00:00:00,580.0
1363/03/05,1984/05/26 00:00:00,580.0
1363/03/06,1984/05/27 00:00:00,580.0
1363/03/07,1984/05/28 00:00:00,580.0
1363/03/08,1984/05/29 00:00:00,580.0
1363/03/09,1984/05/30 00:00:00,580.0
1363/03/10,1984/05/31 00:00:00,580.0
1363/03/12,1984/06/02 00:00:00,580.0
1363/03/13,1984/06/03 00:00:00,580.0
1363/03/14,1984/06/04 00:00:00,580.0
1363/03/15,1984/06/05 00:00:00,580.0
1363/03/16,1984/06/06 00:00:00,580.0
1363/03/17,1984/06/07 00:00:00,580.0
1363/03/19,1984/06/09 00:00:00,580.0
1363/03/20,1984/06/10 00:00:00,580.0
1363/03/21,1984/06/11 00:00:00,580.0
1363/03/22,1984/06/12 00:00:00,580.0
1363/03/23,1984/06/13 00:00:00,580.0
1363/03/24,1984/06/14 00:00:00,580.0
1363/03/26,1984/06/16 00:00:00,580.0
1363/03/27,1984/06/17 00:00:00,580.0
1363/03/28,1984/06/18 00:00:00,580.0
1363/03/29,1984/06/19 00:00:00,580.0
1363/03/30,1984/06/20 00:00:00,580.0
1363/03/31,1984/06/21 00:00:00,580.0
1363/04/02,1984/06/23 00:00:00,580.0
1363/04/03,1984/06/24 00:00:00,580.0
1363/04/04,1984/06/25 00:00:00,580.0
1363/04/05,1984/06/26 00:00:00,580.0
1363/04/06,1984/06/27 00:00:00,580.0
1363/04/07,1984/06/28 00:00:00,580.0
1363/04/09,1984/06/30 00:00:00,580.0
1363/04/10,1984/07/01 00:00:00,580.0
1363/04/11,1984/07/02 00:00:00,580.0
1363/04/12,1984/07/03 00:00:00,580.0
1363/04/13,1984/07/04 00:00:00,580.0
1363/04/14,1984/07/05 00:00:00,580.0
1363/04/16,1984/07/07 00:00:00,580.0
1363/04/17,1984/07/08 00:00:00,580.0
1363/04/18,1984/07/09 00:00:00,580.0
1363/04/19,1984/07/10 00:00:00,580.0
1363/04/20,1984/07/11 00:00:00,580.0
1363/04/21,1984/07/12 00:00:00,580.0
1363/04/23,1984/07/14 00:00:00,580.0
1363/04/24,1984/07/15 00:00:00,580.0
1363/04/25,1984/07/16 00:00:00,580.0
1363/04/26,1984/07/17 00:00:00,580.0
1363/04/27,1984/07/18 00:00:00,580.0
1363/04/28,1984/07/19 00:00:00,580.0
1363/04/30,1984/07/21 00:00:00,580.0
1363/04/31,1984/07/22 00:00:00,580.0
1363/05/01,1984/07/23 00:00:00,580.0
1363/05/02,1984/07/24 00:00:00,580.0
1363/05/03,1984/07/25 00:00:00,580.0
1363/05/04,1984/07/26 00:00:00,580.0
1363/05/06,1984/07/28 00:00:00,580.0
1363/05/07,1984/07/29 00:00:00,580.0
1363/05/08,1984/07/30 00:00:00,580.0
1363/05/09,1984/07/31 00:00:00,580.0
1363/05/10,1984/08/01 00:00:00,580.0
1363/05/11,1984/08/02 00:00:00,580.0
1363/05/13,1984/08/04 00:00:00,580.0
1363/05/14,1984/08/05 00:00:00,580.0
1363/05/15,1984/08/06 00:00:00,580.0
1363/05/16,1984/08/07 00:00:00,580.0
1363/05/17,1984/08/08 00:00:00,580.0
1363/05/18,1984/08/09 00:00:00,580.0
1363/05/20,1984/08/11 00:00:00,580.0
1363/05/21,1984/08/12 00:00:00,580.0
1363/05/22,1984/08/13 00:00:00,580.0
1363/05/23,1984/08/14 00:00:00,580.0
1363/05/24,1984/08/15 00:00:00,580.0
1363/05/25,1984/08/16 00:00:00,580.0
1363/05/27,1984/08/18 00:00:00,580.0
1363/05/28,1984/08/19 00:00:00,580.0
1363/05/29,1984/08/20 00:00:00,580.0
1363/05/30,1984/08/21 00:00:00,580.0
1363/05/31,1984/08/22 00:00:00,580.0
1363/06/01,1984/08/23 00:00:00,580.0
1363/06/03,1984/08/25 00:00:00,580.0
1363/06/04,1984/08/26 00:00:00,580.0
1363/06/05,1984/08/27 00:00:00,580.0
1363/06/06,1984/08/28 00:00:00,580.0
1363/06/07,1984/08/29 00:00:00,580.0
1363/06/08,1984/08/30 00:00:00,580.0
1363/06/10,1984/09/01 00:00:00,580.0
1363/06/11,1984/09/02 00:00:00,580.0
1363/06/12,1984/09/03 00:00:00,580.0
1363/06/13,1984/09/04 00:00:00,580.0
1363/06/14,1984/09/05 00:00:00,580.0
1363/06/15,1984/09/06 00:00:00,580.0
1363/06/17,1984/09/08 00:00:00,580.0
1363/06/18,1984/09/09 00:00:00,580.0
1363/06/19,1984/09/10 00:00:00,580.0
1363/06/20,1984/09/11 00:00:00,580.0
1363/06/21,1984/09/12 00:00:00,580.0
1363/06/22,1984/09/13 00:00:00,580.0
1363/06/24,1984/09/15 00:00:00,580.0
1363/06/25,1984/09/16 00:00:00,580.0
1363/06/26,1984/09/17 00:00:00,580.0
1363/06/27,1984/09/18 00:00:00,580.0
1363/06/28,1984/09/19 00:00:00,580.0
1363/06/29,1984/09/20 00:00:00,580.0
1363/06/31,1984/09/22 00:00:00,580.0
1363/07/01,1984/09/23 00:00:00,580.0
1363/07/02,1984/09/24 00:00:00,580.0
1363/07/03,1984/09/25 00:00:00,580.0
1363/07/04,1984/09/26 00:00:00,580.0
1363/07/05,1984/09/27 00:00:00,580.0
1363/07/07,1984/09/29 00:00:00,580.0
1363/07/08,1984/09/30 00:00:00,580.0
1363/07/09,1984/10/01 00:00:00,580.0
1363/07/10,1984/10/02 00:00:00,580.0
1363/07/11,1984/10/03 00:00:00,580.0
1363/07/12,1984/10/04 00:00:00,580.0
1363/07/14,1984/10/06 00:00:00,580.0
1363/07/15,1984/10/07 00:00:00,580.0
1363/07/16,1984/10/08 00:00:00,580.0
1363/07/17,1984/10/09 00:00:00,580.0
1363/07/18,1984/10/10 00:00:00,580.0
1363/07/19,1984/10/11 00:00:00,580.0
1363/07/21,1984/10/13 00:00:00,580.0
1363/07/22,1984/10/14 00:00:00,580.0
1363/07/23,1984/10/15 00:00:00,580.0
1363/07/24,1984/10/16 00:00:00,580.0
1363/07/25,1984/10/17 00:00:00,580.0
1363/07/26,1984/10/18 00:00:00,580.0
1363/07/28,1984/10/20 00:00:00,580.0
1363/07/29,1984/10/21 00:00:00,580.0
1363/07/30,1984/10/22 00:00:00,580.0
1363/08/01,1984/10/23 00:00:00,580.0
1363/08/02,1984/10/24 00:00:00,580.0
1363/08/03,1984/10/25 00:00:00,580.0
1363/08/05,1984/10/27 00:00:00,580.0
1363/08/06,1984/10/28 00:00:00,580.0
1363/08/07,1984/10/29 00:00:00,580.0
1363/08/08,1984/10/30 00:00:00,580.0
1363/08/09,1984/10/31 00:00:00,580.0
1363/08/10,1984/11/01 00:00:00,580.0
1363/08/12,1984/11/03 00:00:00,580.0
1363/08/13,1984/11/04 00:00:00,580.0
1363/08/14,1984/11/05 00:00:00,580.0
1363/08/15,1984/11/06 00:00:00,580.0
1363/08/16,1984/11/07 00:00:00,580.0
1363/08/17,1984/11/08 00:00:00,580.0
1363/08/19,1984/11/10 00:00:00,580.0
1363/08/20,1984/11/11 00:00:00,580.0
1363/08/21,1984/11/12 00:00:00,580.0
1363/08/22,1984/11/13 00:00:00,580.0
1363/08/23,1984/11/14 00:00:00,580.0
1363/08/24,1984/11/15 00:00:00,580.0
1363/08/26,1984/11/17 00:00:00,580.0
1363/08/27,1984/11/18 00:00:00,580.0
1363/08/28,1984/11/19 00:00:00,580.0
1363/08/29,1984/11/20 00:00:00,580.0
1363/08/30,1984/11/21 00:00:00,580.0
1363/09/01,1984/11/22 00:00:00,580.0
1363/09/03,1984/11/24 00:00:00,580.0
1363/09/04,1984/11/25 00:00:00,580.0
1363/09/05,1984/11/26 00:00:00,580.0
1363/09/06,1984/11/27 00:00:00,580.0
1363/09/07,1984/11/28 00:00:00,580.0
1363/09/08,1984/11/29 00:00:00,580.0
1363/09/10,1984/12/01 00:00:00,580.0
1363/09/11,1984/12/02 00:00:00,580.0
1363/09/12,1984/12/03 00:00:00,580.0
1363/09/13,1984/12/04 00:00:00,580.0
1363/09/14,1984/12/05 00:00:00,580.0
1363/09/15,1984/12/06 00:00:00,580.0
1363/09/17,1984/12/08 00:00:00,580.0
1363/09/18,1984/12/09 00:00:00,580.0
1363/09/19,1984/12/10 00:00:00,580.0
1363/09/20,1984/12/11 00:00:00,580.0
1363/09/21,1984/12/12 00:00:00,580.0
1363/09/22,1984/12/13 00:00:00,580.0
1363/09/24,1984/12/15 00:00:00,580.0
1363/09/25,1984/12/16 00:00:00,580.0
1363/09/26,1984/12/17 00:00:00,580.0
1363/09/27,1984/12/18 00:00:00,580.0
1363/09/28,1984/12/19 00:00:00,580.0
1363/09/29,1984/12/20 00:00:00,580.0
1363/10/01,1984/12/22 00:00:00,580.0
1363/10/02,1984/12/23 00:00:00,580.0
1363/10/03,1984/12/24 00:00:00,580.0
1363/10/04,1984/12/25 00:00:00,580.0
1363/10/05,1984/12/26 00:00:00,580.0
1363/10/06,1984/12/27 00:00:00,580.0
1363/10/08,1984/12/29 00:00:00,580.0
1363/10/09,1984/12/30 00:00:00,580.0
1363/10/10,1984/12/31 00:00:00,580.0
1363/10/11,1985/01/01 00:00:00,580.0
1363/10/12,1985/01/02 00:00:00,580.0
1363/10/13,1985/01/03 00:00:00,580.0
1363/10/15,1985/01/05 00:00:00,580.0
1363/10/16,1985/01/06 00:00:00,580.0
1363/10/17,1985/01/07 00:00:00,580.0
1363/10/18,1985/01/08 00:00:00,580.0
1363/10/19,1985/01/09 00:00:00,580.0
1363/10/20,1985/01/10 00:00:00,580.0
1363/10/22,1985/01/12 00:00:00,580.0
1363/10/23,1985/01/13 00:00:00,580.0
1363/10/24,1985/01/14 00:00:00,580.0
1363/10/25,1985/01/15 00:00:00,580.0
1363/10/26,1985/01/16 00:00:00,580.0
1363/10/27,1985/01/17 00:00:00,580.0
1363/10/29,1985/01/19 00:00:00,580.0
1363/10/30,1985/01/20 00:00:00,580.0
1363/11/01,1985/01/21 00:00:00,580.0
1363/11/02,1985/01/22 00:00:00,580.0
1363/11/03,1985/01/23 00:00:00,580.0
1363/11/04,1985/01/24 00:00:00,580.0
1363/11/06,1985/01/26 00:00:00,580.0
1363/11/07,1985/01/27 00:00:00,580.0
1363/11/08,1985/01/28 00:00:00,580.0
1363/11/09,1985/01/29 00:00:00,580.0
1363/11/10,1985/01/30 00:00:00,580.0
1363/11/11,1985/01/31 00:00:00,580.0
1363/11/13,1985/02/02 00:00:00,580.0
1363/11/14,1985/02/03 00:00:00,580.0
1363/11/15,1985/02/04 00:00:00,580.0
1363/11/16,1985/02/05 00:00:00,580.0
1363/11/17,1985/02/06 00:00:00,580.0
1363/11/18,1985/02/07 00:00:00,580.0
1363/11/20,1985/02/09 00:00:00,580.0
1363/11/21,1985/02/10 00:00:00,580.0
1363/11/22,1985/02/11 00:00:00,580.0
1363/11/23,1985/02/12 00:00:00,580.0
1363/11/24,1985/02/13 00:00:00,580.0
1363/11/25,1985/02/14 00:00:00,580.0
1363/11/27,1985/02/16 00:00:00,580.0
1363/11/28,1985/02/17 00:00:00,580.0
1363/11/29,1985/02/18 00:00:00,580.0
1363/11/30,1985/02/19 00:00:00,580.0
1363/12/01,1985/02/20 00:00:00,580.0
1363/12/02,1985/02/21 00:00:00,580.0
1363/12/04,1985/02/23 00:00:00,580.0
1363/12/05,1985/02/24 00:00:00,580.0
1363/12/06,1985/02/25 00:00:00,580.0
1363/12/07,1985/02/26 00:00:00,580.0
1363/12/08,1985/02/27 00:00:00,580.0
1363/12/09,1985/02/28 00:00:00,580.0
1363/12/11,1985/03/02 00:00:00,580.0
1363/12/12,1985/03/03 00:00:00,580.0
1363/12/13,1985/03/04 00:00:00,580.0
1363/12/14,1985/03/05 00:00:00,580.0
1363/12/15,1985/03/06 00:00:00,580.0
1363/12/16,1985/03/07 00:00:00,580.0
1363/12/18,1985/03/09 00:00:00,580.0
1363/12/19,1985/03/10 00:00:00,580.0
1363/12/20,1985/03/11 00:00:00,580.0
1363/12/21,1985/03/12 00:00:00,580.0
1363/12/22,1985/03/13 00:00:00,580.0
1363/12/23,1985/03/14 00:00:00,580.0
1363/12/25,1985/03/16 00:00:00,580.0
1363/12/26,1985/03/17 00:00:00,580.0
1363/12/27,1985/03/18 00:00:00,580.0
1363/12/28,1985/03/19 00:00:00,580.0
1363/12/29,1985/03/20 00:00:00,580.0
1364/01/01,1985/03/21 00:00:00,596.0
1364/01/03,1985/03/23 00:00:00,596.0
1364/01/04,1985/03/24 00:00:00,596.0
1364/01/05,1985/03/25 00:00:00,596.0
1364/01/06,1985/03/26 00:00:00,596.0
1364/01/07,1985/03/27 00:00:00,596.0
1364/01/08,1985/03/28 00:00:00,596.0
1364/01/10,1985/03/30 00:00:00,596.0
1364/01/11,1985/03/31 00:00:00,596.0
1364/01/12,1985/04/01 00:00:00,596.0
1364/01/13,1985/04/02 00:00:00,596.0
1364/01/14,1985/04/03 00:00:00,596.0
1364/01/15,1985/04/04 00:00:00,596.0
1364/01/17,1985/04/06 00:00:00,596.0
1364/01/18,1985/04/07 00:00:00,596.0
1364/01/19,1985/04/08 00:00:00,596.0
1364/01/20,1985/04/09 00:00:00,596.0
1364/01/21,1985/04/10 00:00:00,596.0
1364/01/22,1985/04/11 00:00:00,596.0
1364/01/24,1985/04/13 00:00:00,596.0
1364/01/25,1985/04/14 00:00:00,596.0
1364/01/26,1985/04/15 00:00:00,596.0
1364/01/27,1985/04/16 00:00:00,596.0
1364/01/28,1985/04/17 00:00:00,596.0
1364/01/29,1985/04/18 00:00:00,596.0
1364/01/31,1985/04/20 00:00:00,596.0
1364/02/01,1985/04/21 00:00:00,596.0
1364/02/02,1985/04/22 00:00:00,596.0
1364/02/03,1985/04/23 00:00:00,596.0
1364/02/04,1985/04/24 00:00:00,596.0
1364/02/05,1985/04/25 00:00:00,596.0
1364/02/07,1985/04/27 00:00:00,596.0
1364/02/08,1985/04/28 00:00:00,596.0
1364/02/09,1985/04/29 00:00:00,596.0
1364/02/10,1985/04/30 00:00:00,596.0
1364/02/11,1985/05/01 00:00:00,596.0
1364/02/12,1985/05/02 00:00:00,596.0
1364/02/14,1985/05/04 00:00:00,596.0
1364/02/15,1985/05/05 00:00:00,596.0
1364/02/16,1985/05/06 00:00:00,596.0
1364/02/17,1985/05/07 00:00:00,596.0
1364/02/18,1985/05/08 00:00:00,596.0
1364/02/19,1985/05/09 00:00:00,596.0
1364/02/21,1985/05/11 00:00:00,596.0
1364/02/22,1985/05/12 00:00:00,596.0
1364/02/23,1985/05/13 00:00:00,596.0
1364/02/24,1985/05/14 00:00:00,596.0
1364/02/25,1985/05/15 00:00:00,596.0
1364/02/26,1985/05/16 00:00:00,596.0
1364/02/28,1985/05/18 00:00:00,596.0
1364/02/29,1985/05/19 00:00:00,596.0
1364/02/30,1985/05/20 00:00:00,596.0
1364/02/31,1985/05/21 00:00:00,596.0
1364/03/01,1985/05/22 00:00:00,599.0
1364/03/02,1985/05/23 00:00:00,599.0
1364/03/04,1985/05/25 00:00:00,599.0
1364/03/05,1985/05/26 00:00:00,599.0
1364/03/06,1985/05/27 00:00:00,599.0
1364/03/07,1985/05/28 00:00:00,599.0
1364/03/08,1985/05/29 00:00:00,599.0
1364/03/09,1985/05/30 00:00:00,599.0
1364/03/11,1985/06/01 00:00:00,599.0
1364/03/12,1985/06/02 00:00:00,599.0
1364/03/13,1985/06/03 00:00:00,599.0
1364/03/14,1985/06/04 00:00:00,599.0
1364/03/15,1985/06/05 00:00:00,599.0
1364/03/16,1985/06/06 00:00:00,599.0
1364/03/18,1985/06/08 00:00:00,599.0
1364/03/19,1985/06/09 00:00:00,599.0
1364/03/20,1985/06/10 00:00:00,599.0
1364/03/21,1985/06/11 00:00:00,599.0
1364/03/22,1985/06/12 00:00:00,599.0
1364/03/23,1985/06/13 00:00:00,599.0
1364/03/25,1985/06/15 00:00:00,599.0
1364/03/26,1985/06/16 00:00:00,599.0
1364/03/27,1985/06/17 00:00:00,599.0
